t	linear	cwm
-1.2237237237237234e-08	2.114213113070117	1.7481006791293507
-1.2132132132132128e-08	2.144402705395415	1.7762848337656987
-1.2027027027027022e-08	2.174876678653322	1.8047827246880699
-1.192192192192192e-08	2.205635114437139	1.83359507822165
-1.1816816816816814e-08	2.2366780463041853	1.8627225675071513
-1.1711711711711708e-08	2.2680054592986205	1.8921658116984046
-1.1606606606606602e-08	2.299617289485939	1.9219253751715641
-1.15015015015015e-08	2.331513423499407	1.9520017667463774
-1.1396396396396393e-08	2.3636936980987993	1.982395438920053
-1.1291291291291287e-08	2.3961578997416577	2.0131067871142228
-1.1186186186186185e-08	2.4289057641674465	2.044136148935515
-1.1081081081081079e-08	2.461936975994854	2.0754838034502052
-1.0975975975975973e-08	2.4952511683325174	2.1071499704734733
-1.0870870870870867e-08	2.5288479224034983	2.139134809873758
-1.0765765765765764e-08	2.562726767183752	2.1714384208926774
-1.0660660660660658e-08	2.5968871790548773	2.20406084148103
-1.0555555555555552e-08	2.6313285814714273	2.237002047651327
-1.0450450450450446e-08	2.666050344643016	2.2702619528473815
-1.0345345345345343e-08	2.70105178523154	2.3038404073313705
-1.0240240240240237e-08	2.736332166063694	2.3377371975888925
-1.0135135135135131e-08	2.7718906958591	2.3719520457524323
-1.0030030030030025e-08	2.807726528974237	2.4064846090437397
-9.924924924924923e-09	2.843838765162462	2.4413344792355374
-9.819819819819817e-09	2.880226449350313	2.4765011821330116
-9.71471471471471e-09	2.9168885714303356	2.511984177075521
-9.609609609609608e-09	2.9538240660706547	2.5477828564589626
-9.504504504504502e-09	2.9910318125415016	2.5838965452792144
-9.399399399399396e-09	3.028510634558909	2.6203245006970417
-9.29429429429429e-09	3.066259300145742	2.657065911624914
-9.189189189189187e-09	3.104276521510314	2.6941198983360968
-9.084084084084081e-09	3.1425609549427187	2.7314855120964254
-8.978978978978975e-09	3.1811112007290667	2.769161734819123
-8.87387387387387e-09	3.2199258030838345	2.8071474787430364
-8.768768768768767e-09	3.2590032501004313	2.8454415861346503
-8.66366366366366e-09	3.2983419737201722	2.884042829014236
-8.558558558558555e-09	3.3379403497197964	2.9229499089064324
-8.453453453453449e-09	3.377796697717665	2.9621614566156453
-8.348348348348346e-09	3.4179092811987672	3.00167603202652
-8.24324324324324e-09	3.4582763075586613	3.041492123929833
-8.138138138138134e-09	3.498895928166449	3.0816081498740555
-8.033033033033031e-09	3.5397662384469015	3.122022456042906
-7.927927927927925e-09	3.580885277981824	3.1627333171591285
-7.82282282282282e-09	3.6222510306307427	3.203738936414751
-7.717717717717713e-09	3.6638614246709897	3.2450374454280806
-7.61261261261261e-09	3.7057143329572635	3.286626904227643
-7.507507507507505e-09	3.7478075731007072	3.3285053012632937
-7.402402402402399e-09	3.790138907667563	3.370670553444673
-7.297297297297293e-09	3.8327060443974323	3.413120506207234
-7.19219219219219e-09	3.875506636441187	3.455852933605959
-7.087087087087084e-09	3.918538282618541	3.498865538436975
-6.981981981981978e-09	3.961798527695274	3.5421559523871475
-6.876876876876872e-09	4.005284862680154	3.5857217362118488
-6.7717717717717695e-09	4.0489947251414895	3.6295603799409317
-6.6666666666666635e-09	4.09292549954336	3.673669303113091
-6.5615615615615575e-09	4.137074517601418	3.7180458550386026
-6.456456456456455e-09	4.181439058658286	3.762687315090581
-6.351351351351349e-09	4.2260163500784875	3.8075908930247513
-6.246246246246243e-09	4.270803567662796	3.8527537293277936
-6.141141141141137e-09	4.315797836082037	3.8981728955942674
-6.036036036036034e-09	4.360996229330153	3.943845394932108
-5.930930930930928e-09	4.406395771196525	3.989768162396714
-5.825825825825822e-09	4.4519934357574	4.035938065453527
-5.720720720720716e-09	4.497786147886342	4.082351904469122
-5.6156156156156136e-09	4.543770783783578	4.129006413230707
-5.5105105105105076e-09	4.589944171524107	4.175898259493951
-5.4054054054054016e-09	4.636303091624434	4.2230240455590495
-5.300300300300296e-09	4.68284427762778	4.270380308874913
-5.195195195195193e-09	4.729564416707607	4.317963522671328
-5.090090090090087e-09	4.776460150289304	4.365770096618979
-4.984984984984981e-09	4.823528074689813	4.413796377517118
-4.879879879879875e-09	4.870764741775057	4.462038650008735
-4.774774774774772e-09	4.91816665963494	4.510493137323021
-4.669669669669666e-09	4.965730293275718	4.559156002044906
-4.56456456456456e-09	5.013452065329528	4.608023346911433
-4.459459459459458e-09	5.06132835678083	4.657091215634726
-4.354354354354352e-09	5.109355507709571	4.7063555937513115
-4.249249249249246e-09	5.157529818050754	4.755812409497455
-4.14414414414414e-09	5.205847548370223	4.805457534710279
-4.039039039039037e-09	5.254304920656371	4.855286785754306
-3.933933933933931e-09	5.30289811912749	4.905295924473118
-3.828828828828825e-09	5.351623291054511	4.955480659165785
-3.723723723723719e-09	5.400476547598807	5.00583664558769
-3.6186186186186164e-09	5.449453964664786	5.056359487975393
-3.5135135135135104e-09	5.498551583766978	5.10704474009515
-3.4084084084084044e-09	5.547765412911245	5.157887906314636
-3.3033033033032984e-09	5.597091427489872	5.208884442697514
-3.1981981981981957e-09	5.646525571190132	5.260029758120356
-3.0930930930930897e-09	5.696063756916051	5.311319215411539
-2.9879879879879837e-09	5.745701867722956	5.362748132511557
